run_date,market_region,universe_mode,ticker,name,entry_price,target1_price,target2_price,stop_price,data_quality,liquidity_warning,risk_reward_warning,days_after,tracking_date,close_price,return_pct,max_return_pct,min_return_pct,hit_target1,hit_target2,hit_stop,first_hit,status,next_open_price,next_open_gap_pct
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,6.0,2026-07-29,65900.0,-7.0522,9.4499,-9.732,1.0,0.0,1.0,target1_first,tracking,71800.0,1.2694
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,5.0,2026-07-28,66700.0,-5.9238,9.4499,-7.0522,1.0,0.0,1.0,target1_first,tracking,71800.0,1.2694
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,4.0,2026-07-27,69800.0,-1.5515,9.4499,-6.6291,1.0,0.0,1.0,target1_first,tracking,71800.0,1.2694
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,3.0,2026-07-24,70500.0,-0.5642,9.4499,-6.6291,1.0,0.0,1.0,target1_first,tracking,71800.0,1.2694
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,2.0,2026-07-23,76700.0,8.1805,9.4499,-0.4231,1.0,0.0,0.0,target1_first,tracking,71800.0,1.2694
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,1.0,2026-07-22,72400.0,2.1157,3.5261,1.1283,0.0,0.0,0.0,none,tracking,71800.0,1.2694
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,8.0,2026-07-30,55500.0,-30.1887,0.0,-36.3522,0.0,0.0,1.0,stop_first,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,7.0,2026-07-29,57400.0,-27.7987,0.0,-36.3522,0.0,0.0,1.0,stop_first,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,6.0,2026-07-28,60700.0,-23.6478,0.0,-27.044,0.0,0.0,1.0,stop_first,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,5.0,2026-07-27,66900.0,-15.8491,0.0,-19.6226,0.0,0.0,1.0,stop_first,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,4.0,2026-07-24,68300.0,-14.0881,0.0,-14.4654,0.0,0.0,0.0,none,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,3.0,2026-07-23,73500.0,-7.5472,0.0,-13.2075,0.0,0.0,0.0,none,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,2.0,2026-07-22,75700.0,-4.7799,0.0,-13.2075,0.0,0.0,0.0,none,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,219130.KQ,타이거일렉,79500.0,81700.0,102517.86,67860.0,good,,손익비 기준 미달: 0.16 < 1.20,1.0,2026-07-21,75900.0,-4.5283,0.0,-13.2075,0.0,0.0,0.0,none,tracking,79500.0,0.0
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,8.0,2026-07-30,41800.0,-25.2236,56.8873,-26.1181,1.0,1.0,1.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,7.0,2026-07-29,43450.0,-22.2719,56.8873,-26.1181,1.0,1.0,1.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,6.0,2026-07-28,48700.0,-12.8801,56.8873,-17.263,1.0,1.0,1.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,5.0,2026-07-27,57100.0,2.1467,56.8873,-1.9678,1.0,1.0,0.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,4.0,2026-07-24,80900.0,44.7227,56.8873,-1.9678,1.0,1.0,0.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,3.0,2026-07-23,80600.0,44.186,44.186,-1.9678,1.0,1.0,0.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,2.0,2026-07-22,62000.0,10.9123,24.8658,-1.9678,1.0,0.0,0.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,73069.64,46987.5,good,,손익비 기준 미달: 0.33 < 1.20,1.0,2026-07-21,55900.0,0.0,8.229,-1.9678,1.0,0.0,0.0,target1_first,tracking,55400.0,-0.8945
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,8.0,2026-07-30,38750.0,5.5858,14.1689,-1.6349,1.0,1.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,7.0,2026-07-29,36900.0,0.545,14.1689,-1.6349,1.0,1.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,6.0,2026-07-28,38450.0,4.7684,14.1689,-1.6349,1.0,1.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,5.0,2026-07-27,39750.0,8.3106,14.1689,-1.6349,1.0,1.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,4.0,2026-07-24,40350.0,9.9455,14.1689,-1.6349,1.0,1.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,3.0,2026-07-23,38600.0,5.1771,6.6757,-1.6349,1.0,0.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,2.0,2026-07-22,37100.0,1.0899,3.6785,-1.6349,0.0,0.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,001450.KS,현대해상,36700.0,38550.0,41250.0,36452.5,good,,,1.0,2026-07-21,37150.0,1.2262,3.1335,-1.6349,0.0,0.0,1.0,stop_first,tracking,36700.0,0.0
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,8.0,2026-07-30,65100.0,-7.1327,10.699,-9.2725,1.0,0.0,1.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,7.0,2026-07-29,65900.0,-5.9914,10.699,-8.7019,1.0,0.0,1.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,6.0,2026-07-28,66700.0,-4.8502,10.699,-5.9914,1.0,0.0,1.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,5.0,2026-07-27,69800.0,-0.428,10.699,-5.5635,1.0,0.0,1.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,4.0,2026-07-24,70500.0,0.5706,10.699,-5.5635,1.0,0.0,1.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,3.0,2026-07-23,76700.0,9.4151,10.699,-2.8531,1.0,0.0,0.0,target1_first,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,2.0,2026-07-22,72400.0,3.281,4.7076,-2.8531,0.0,0.0,0.0,none,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70100.0,74100.0,81064.29,67295.0,good,,,1.0,2026-07-21,70900.0,1.1412,4.5649,-2.8531,0.0,0.0,0.0,none,tracking,69100.0,-1.4265
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,8.0,2026-07-30,13500.0,-0.074,6.4397,-3.849,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,7.0,2026-07-29,13290.0,-1.6284,6.4397,-3.849,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,6.0,2026-07-28,13600.0,0.6662,6.4397,-1.8505,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,5.0,2026-07-27,13950.0,3.2568,6.4397,-1.8505,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,4.0,2026-07-24,13950.0,3.2568,6.3657,-1.8505,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,3.0,2026-07-23,13750.0,1.7765,3.4789,-1.8505,1.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,2.0,2026-07-22,13390.0,-0.8882,1.8505,-1.8505,0.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-20,kr,kospi_kosdaq,003690.KS,코리안리,13510.0,13930.0,14540.0,13261.0,good,,,1.0,2026-07-21,13380.0,-0.9623,0.0,-1.8505,0.0,0.0,1.0,stop_first,tracking,13490.0,-0.148
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,9.0,2026-07-30,84200.0,-48.2801,-0.0614,-49.2015,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,8.0,2026-07-29,92000.0,-43.4889,-0.0614,-48.7101,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,7.0,2026-07-28,100000.0,-38.5749,-0.0614,-40.3563,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,6.0,2026-07-27,115600.0,-28.9926,-0.0614,-33.0467,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,5.0,2026-07-24,113200.0,-30.4668,-0.0614,-33.0467,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,4.0,2026-07-23,130100.0,-20.086,-0.0614,-22.2359,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,3.0,2026-07-22,130800.0,-19.656,-0.0614,-19.9631,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,2.0,2026-07-21,142600.0,-12.4079,-0.0614,-14.3428,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,420770.KQ,기가비스,162800.0,192200.0,217728.57,161980.0,good,,,1.0,2026-07-20,143000.0,-12.1622,-0.0614,-12.2236,0.0,0.0,1.0,stop_first,tracking,155500.0,-4.484
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,9.0,2026-07-30,130100.0,-10.2139,8.0055,-14.6308,0.0,0.0,1.0,stop_first,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,8.0,2026-07-29,126400.0,-12.7674,8.0055,-14.6308,0.0,0.0,1.0,stop_first,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,7.0,2026-07-28,129500.0,-10.628,8.0055,-12.2153,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,6.0,2026-07-27,136400.0,-5.8661,8.0055,-6.8323,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,5.0,2026-07-24,151200.0,4.3478,8.0055,-5.383,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,4.0,2026-07-23,149800.0,3.3816,4.1408,-5.383,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,3.0,2026-07-22,141700.0,-2.2084,3.5197,-5.383,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,2.0,2026-07-21,141600.0,-2.2774,3.5197,-5.383,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,1.0,2026-07-20,146700.0,1.2422,3.5197,-5.383,0.0,0.0,0.0,none,tracking,146700.0,1.2422
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,9.0,2026-07-30,65100.0,-11.5489,5.4348,-13.587,1.0,0.0,1.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,8.0,2026-07-29,65900.0,-10.462,5.4348,-13.0435,1.0,0.0,1.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,7.0,2026-07-28,66700.0,-9.375,5.4348,-10.462,1.0,0.0,1.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,6.0,2026-07-27,69800.0,-5.163,5.4348,-10.0543,1.0,0.0,1.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,5.0,2026-07-24,70500.0,-4.212,5.4348,-10.0543,1.0,0.0,1.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,4.0,2026-07-23,76700.0,4.212,5.4348,-7.4728,1.0,0.0,0.0,target1_first,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,3.0,2026-07-22,72400.0,-1.6304,0.5435,-7.4728,0.0,0.0,0.0,none,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,2.0,2026-07-21,70900.0,-3.6685,0.5435,-7.4728,0.0,0.0,0.0,none,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,73600.0,74100.0,84403.57,67125.0,good,,손익비 기준 미달: 0.07 < 1.20,1.0,2026-07-20,70100.0,-4.7554,0.5435,-7.4728,0.0,0.0,0.0,none,tracking,74000.0,0.5435
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,9.0,2026-07-30,14800.0,-19.258,1.1457,-22.695,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,8.0,2026-07-29,14960.0,-18.3852,1.1457,-22.695,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,7.0,2026-07-28,17270.0,-5.7829,1.1457,-7.3104,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,6.0,2026-07-27,18120.0,-1.1457,1.1457,-4.8554,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,5.0,2026-07-24,18040.0,-1.5821,0.7638,-4.8554,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,4.0,2026-07-23,17770.0,-3.0551,0.7638,-4.8554,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,3.0,2026-07-22,17780.0,-3.0005,0.7638,-4.8554,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,2.0,2026-07-21,18100.0,-1.2548,0.2728,-4.8554,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,138930.KS,BNK금융지주,18330.0,18780.0,19022.55,17552.0,good,,손익비 기준 미달: 0.55 < 1.20,1.0,2026-07-20,17700.0,-3.437,0.0,-4.5827,0.0,0.0,1.0,stop_first,tracking,18330.0,0.0
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,9.0,2026-07-30,13500.0,-1.1713,5.2709,-4.9048,1.0,0.0,1.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,8.0,2026-07-29,13290.0,-2.7086,5.2709,-4.9048,1.0,0.0,1.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,7.0,2026-07-28,13600.0,-0.4392,5.2709,-2.9283,1.0,0.0,0.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,6.0,2026-07-27,13950.0,2.123,5.2709,-2.9283,1.0,0.0,0.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,5.0,2026-07-24,13950.0,2.123,5.1977,-2.9283,1.0,0.0,0.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,4.0,2026-07-23,13750.0,0.6589,2.3426,-2.9283,1.0,0.0,0.0,target1_first,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,3.0,2026-07-22,13390.0,-1.9766,0.7321,-2.9283,0.0,0.0,0.0,none,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,2.0,2026-07-21,13380.0,-2.0498,0.6589,-2.9283,0.0,0.0,0.0,none,tracking,13580.0,-0.5857
2026-07-17,kr,kospi_kosdaq,003690.KS,코리안리,13660.0,13930.0,14540.0,13256.0,good,,손익비 기준 미달: 0.65 < 1.20,1.0,2026-07-20,13510.0,-1.0981,0.6589,-2.6354,0.0,0.0,0.0,none,tracking,13580.0,-0.5857
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,9.0,2026-07-30,5840.0,-59.7796,19.4215,-63.1543,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,8.0,2026-07-29,5980.0,-58.8154,19.4215,-63.1543,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,7.0,2026-07-28,6520.0,-55.0964,19.4215,-58.6088,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,6.0,2026-07-27,7050.0,-51.4463,19.4215,-53.5124,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,5.0,2026-07-24,7570.0,-47.865,19.4215,-48.9669,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,4.0,2026-07-23,8200.0,-43.5262,19.4215,-44.9036,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,3.0,2026-07-22,8330.0,-42.6309,19.4215,-44.9036,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,2.0,2026-07-21,8600.0,-40.7713,19.4215,-44.4215,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,003680.KS,한성기업,14520.0,16187.68,17299.46,12296.43,good,,손익비 기준 미달: 0.64 < 1.20,1.0,2026-07-20,10170.0,-29.9587,19.4215,-29.9587,1.0,1.0,1.0,ambiguous,tracking,14900.0,2.6171
2026-07-16,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,9.0,2026-07-30,130100.0,-10.2139,8.0055,-14.6308,0.0,0.0,1.0,stop_first,tracking,146700.0,1.2422
2026-07-16,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,8.0,2026-07-29,126400.0,-12.7674,8.0055,-14.6308,0.0,0.0,1.0,stop_first,tracking,146700.0,1.2422
2026-07-16,kr,kospi_kosdaq,010950.KS,S-Oil,144900.0,158185.71,167042.86,127185.71,good,,손익비 기준 미달: 0.66 < 1.20,7.0,2026-07-28,129500.0,-10.628,8.0055,-12.2153,0.0,0.0,0.0,none,tracking,146700.0,1.2422
